176.1604381,-38.66829115
176.1243067,-38.66901888
176.1525712,-38.6550403
176.088706,-38.66290804
176.0722221,-38.62321888
176.0497821,-38.6178558
176.0514038,-38.62189383
176.0438332,-38.6208623
176.0439806,-38.62081282
176.0510618,-38.61840048
176.0440866,-38.6207768
176.0465882,-38.61670383
176.0466958,-38.61452149
176.1018926,-38.62825405
176.0945698,-38.63417636
176.1017783,-38.62814559
176.0948697,-38.63391608
176.0949044,-38.63388016
176.0945236,-38.63422126
176.0946274,-38.63413151
176.0946736,-38.63409562
176.1181604,-38.61973692
176.1182587,-38.61984482
176.0947198,-38.63404413
176.103432,-38.62760452
176.070015,-38.65612629
176.0705637,-38.66647898
176.0736902,-38.65745655
176.0691757,-38.65779386
176.0690673,-38.65795357
176.0171578,-38.62713538
176.0145091,-38.62954051
176.0147944,-38.63289171
176.0217424,-38.62346748
176.0103646,-38.61809102
176.0136658,-38.62003135
